Pincode,Prepaid,Reverse Pickup,COD,City,State Code,Express TAT,Surface TAT,Zone,BD-Zone,BD-State Code,BD-serviceable status
831016,Y,Y,Y,Jamshedpur,JH,2,3,D1,No service,No service,EDL /ODA
416801,Y,Y,Y,Talere,MH,3,4,D2,No service,No service,EDL /ODA
410204,Y,Y,Y,Khopoli,MH,3,3,D2,No service,No service,EDL /ODA
305405,Y,Y,Y,Kekri,RJ,3,3,B,No service,No service,0
522202,Y,Y,Y,Tenali,AP,3,4,D2,No service,No service,EDL /ODA
636142,Y,Y,Y,Mettala,TN,3,4,D2,No service,No service,EDL /ODA
606123,Y,Y,Y,Nagapattinam,TN,3,5,D2,No service,No service,EDL /ODA
631213,Y,Y,Y,Arakkonam,TN,2,4,D2,No service,No service,EDL /ODA
670663,Y,Y,Y,Thalassery,KL,3,5,D2,No service,No service,EDL /ODA
141010,Y,Y,Y,Ludhiana,PB,2,2,B,NORTH,LDH,Yes
835231,Y,Y,Y,Gumla,JH,2,3,D1,No service,No service,EDL /ODA
600124,Y,Y,Y,Chennai,TN,2,4,C2,SOUTH,TMF,Yes
685552,Y,Y,Y,Nedumkandam,KL,2,5,D2,No service,No service,EDL /ODA
136043,Y,Y,Y,Kaithal,HR,2,2,B,No service,No service,EDL /ODA
532001,Y,Y,Y,Srikakulam,AP,2,4,D2,SOUTH,SKM,Yes
416119,Y,Y,Y,Kolhapur,MH,2,4,D2,WEST,KHL,Yes
535532,Y,Y,Y,Bobbili,AP,3,4,D2,No service,No service,0
580029,Y,Y,Y,Hubli,KA,3,4,D2,SOUTH,HBL,Yes
690527,Y,Y,Y,Kayamkulam,KL,3,5,D2,No service,No service,EDL /ODA
562105,Y,Y,Y,Chintamani,KA,3,4,D2,No service,No service,EDL /ODA
403803,Y,Y,Y,Goa,GA,3,4,D2,WEST,PNJ,Yes
563135,Y,Y,Y,Srinivaspur,KA,2,4,#N/A,No service,No service,EDL /ODA
415803,Y,Y,Y,Lanja,MH,3,4,D2,No service,No service,EDL /ODA
683576,Y,Y,Y,Aluva,KL,3,5,D2,SOUTH,GLY,Yes
341520,Y,Y,Y,Makrana,RJ,3,3,B,No service,No service,EDL /ODA
335051,Y,Y,Y,Raisinghnagar,RJ,2,2,B,No service,No service,EDL /ODA
682038,Y,Y,Y,Cochin,KL,2,5,D2,No service,No service,EDL /ODA
402101,Y,Y,Y,Mangaon,MH,3,3,#N/A,No service,No service,EDL /ODA
305801,Y,Y,Y,Kishangarh,RJ,3,3,B,NORTH,KGH,Yes
423302,Y,Y,Y,Satana,MH,3,4,D1,No service,No service,EDL /ODA
501301,Y,Y,Y,Ghatkesar,TS,2,4,C2,SOUTH,GTF,Yes
491661,Y,Y,Y,Rajnandgaon,CG,2,4,D1,No service,No service,EDL /ODA
389330,Y,Y,Y,Halol,GJ,2,3,D1,WEST,HLZ,Yes
509410,Y,Y,Y,Shadnagar,TS,3,4,D2,No service,No service,EDL /ODA
581322,Y,Y,Y,Siddapur,KA,3,5,D2,No service,No service,EDL /ODA
781348,Y,Y,Y,Nalbari,AS,2,4,E,No service,No service,EDL /ODA
752063,Y,Y,Y,Kalapathar,OR,3,4,D2,No service,No service,EDL /ODA
313329,Y,Y,Y,Fatehnagar,RJ,3,3,D1,No service,No service,EDL /ODA
628005,Y,Y,Y,Tuticorin,TN,3,5,D2,SOUTH,TTC,Yes
621202,Y,Y,Y,Kulithalai,TN,3,5,D2,No service,No service,EDL /ODA
673649,Y,Y,Y,Malappuram,KL,2,5,D2,No service,No service,EDL /ODA
480555,Y,Y,Y,Junnardeo,MP,3,3,D1,No service,No service,EDL /ODA
673638,Y,Y,Y,Kozhikode,KL,2,5,D2,No service,No service,0
387340,Y,Y,Y,Kapadvanj,GJ,2,3,D1,No service,No service,EDL /ODA
335502,Y,Y,Y,Bhadra,RJ,2,2,B,No service,No service,EDL /ODA
581116,Y,Y,Y,Hirekerur,KA,3,5,D2,No service,No service,EDL /ODA
425505,Y,Y,Y,Raver,MH,3,4,D1,No service,No service,EDL /ODA
390004,Y,Y,Y,Vadodara,GJ,2,3,D1,WEST,BDQ,Yes
389120,Y,Y,Y,Godhra,GJ,3,3,D1,No service,No service,EDL /ODA
713342,Y,Y,Y,Dubrajpur,WB,2,3,D1,EAST,RNJ,Yes
535546,Y,Y,Y,Bobbili,AP,3,4,D2,No service,No service,0
144806,Y,Y,Y,Kapurthala,PB,2,2,B,No service,No service,EDL /ODA
341305,Y,Y,Y,Didwana,RJ,2,2,B,No service,No service,EDL /ODA
415109,Y,Y,Y,Karad,MH,3,4,D2,No service,No service,EDL /ODA
224228,Y,Y,Y,Kumarganj,UP,3,3,D1,No service,No service,0
147021,Y,Y,Y,Patiala,PB,2,2,B,NORTH,PXT,Yes
576115,Y,Y,Y,Manipal,KA,3,4,D2,No service,No service,EDL /ODA
759001,Y,Y,Y,Dhenkanal,OR,4,4,D2,No service,No service,EDL /ODA
274304,Y,Y,Y,Padrauna,UP,3,3,D1,No service,No service,EDL /ODA
803201,Y,Y,Y,Patna,BR,2,3,D1,No service,No service,EDL /ODA
360002,Y,Y,Y,Rajkot,GJ,3,3,D1,WEST,RJK,Yes
171102,Y,Y,Y,Darlaghat,HP,3,3,E,No service,No service,EDL /ODA
758034,Y,Y,Y,Barbil,OR,4,5,D2,No service,No service,EDL /ODA
752045,Y,Y,Y,Puri,OR,3,4,D2,No service,No service,EDL /ODA
815351,Y,Y,Y,Jamtara,JH,3,3,D1,No service,No service,EDL /ODA
757001,Y,Y,Y,Baripada,OR,2,4,D2,No service,No service,EDL /ODA
623712,Y,Y,Y,Muthukulathur,TN,3,5,D2,No service,No service,EDL /ODA
485115,Y,Y,Y,Satna,MP,3,3,D1,No service,No service,EDL /ODA
754114,Y,Y,Y,Jagatsinghpur,OR,3,4,D2,No service,No service,EDL /ODA
121002,Y,Y,Y,Faridabad,HR,1,1,A,NORTH,FAR,Yes
524152,Y,Y,Y,Nellore,AP,3,4,D2,No service,No service,EDL /ODA
823000,Y,Y,Y,Gaya,BR,2,3,D1,No service,No service,0
517591,Y,Y,Y,Puttur-AP,AP,3,4,D2,No service,No service,EDL /ODA
757105,Y,Y,Y,Baripada,OR,2,4,D2,No service,No service,EDL /ODA
122502,Y,Y,Y,Rewari,HR,2,2,B,No service,No service,EDL /ODA
627428,Y,Y,Y,Ambasamudram,TN,3,5,D2,No service,No service,EDL /ODA
396030,Y,Y,Y,Valsad,GJ,3,3,D1,No service,No service,EDL /ODA
404404,Y,Y,Y,Shrigonda,MH,3,4,D1,No service,No service,0
244242,Y,Y,Y,Sambhal,UP,2,2,B,No service,No service,EDL /ODA
250602,Y,Y,Y,Daurala,UP,2,2,B,No service,No service,EDL /ODA
742000,Y,Y,Y,Hooghly,WB,2,3,C2,No service,No service,EDL /ODA
383341,Y,Y,Y,Gandhinagar,GJ,2,3,C1,No service,No service,0
805107,Y,Y,Y,Nawada,BR,2,3,D1,No service,No service,EDL /ODA
471625,Y,Y,Y,Khajuraho,MP,3,3,D1,No service,No service,EDL /ODA
622403,Y,Y,Y,Ponnamaravathi,TN,3,5,D2,No service,No service,EDL /ODA
754032,Y,Y,Y,Narasinghpur,OR,3,4,D2,No service,No service,EDL /ODA
764037,Y,Y,Y,Koraput,OR,3,4,D2,No service,No service,EDL /ODA
403530,Y,Y,Y,Goa,GA,3,4,D2,No service,No service,EDL /ODA
325203,Y,Y,Y,Kota,RJ,2,3,D1,No service,No service,EDL /ODA
770016,Y,Y,Y,Bamra,OR,2,4,D1,No service,No service,EDL /ODA
506252,Y,Y,Y,Ghanpur,TS,3,4,D2,No service,No service,EDL /ODA
828112,Y,Y,Y,Dhanbad,JH,3,3,D1,No service,No service,EDL /ODA
173002,Y,Y,Y,Shimla,HP,3,3,E,No service,No service,0
816102,Y,Y,Y,Barharwa,JH,3,4,D1,No service,No service,EDL /ODA
688552,Y,Y,Y,Alappuzha,KL,3,5,D2,No service,No service,EDL /ODA
671320,Y,Y,Y,Kanhangad,KL,3,5,D2,No service,No service,0
144039,Y,Y,Y,Nakodar,PB,2,2,B,No service,No service,EDL /ODA
175105,Y,Y,Y,Jari,HP,3,3,E,No service,No service,EDL /ODA
305922,Y,Y,Y,Beawar,RJ,3,3,B,No service,No service,EDL /ODA
415728,Y,Y,Y,Shringartali,MH,3,4,D2,No service,No service,EDL /ODA
242225,Y,Y,Y,Shahjahanpur,UP,2,2,B,No service,No service,0
414307,Y,Y,Y,Ahmednagar,MH,3,4,D1,No service,No service,EDL /ODA
321412,Y,Y,Y,Kherli,RJ,2,2,B,No service,No service,0
493330,Y,Y,Y,Nagri,CG,2,4,D1,No service,No service,0
577157,Y,Y,Y,Chikkamagalur,KA,3,5,D2,No service,No service,0
770073,Y,Y,Y,Sundargarh,OR,2,4,D1,No service,No service,EDL /ODA
736202,Y,Y,Y,Barobisha,WB,2,4,D2,No service,No service,0
721166,Y,Y,Y,Lutunia,WB,3,4,D2,No service,No service,EDL /ODA
303329,Y,Y,Y,Phulera,RJ,3,3,B,No service,No service,EDL /ODA
503165,Y,Y,Y,Armoor,TS,3,4,D1,No service,No service,EDL /ODA
815313,Y,Y,Y,Tisri,JH,3,3,D1,No service,No service,EDL /ODA
431520,Y,Y,Y,Parli,MH,3,4,D1,No service,No service,EDL /ODA
229203,Y,Y,Y,Lalganj,UP,2,2,D1,No service,No service,EDL /ODA
713401,Y,Y,Y,Memari,WB,3,3,D1,No service,No service,EDL /ODA
271123,Y,Y,Y,Gonda,UP,3,3,D1,No service,No service,EDL /ODA
387002,Y,Y,Y,Nadiad,GJ,2,3,D1,WEST,NDD,Yes
571236,Y,Y,Y,Shanivarasanthe,KA,3,5,D2,No service,No service,EDL /ODA
805102,Y,Y,Y,Nawada,BR,2,3,D1,No service,No service,EDL /ODA
577429,Y,Y,Y,Soraba,KA,3,5,D2,No service,No service,EDL /ODA
788031,Y,Y,Y,Udarbond,AS,3,5,E,No service,No service,EDL /ODA
203132,Y,Y,Y,Khurja,UP,2,2,B,No service,No service,EDL /ODA
759122,Y,Y,Y,Angul,OR,3,4,D2,EAST,NGX,Yes
840001,Y,Y,Y,Gumla,JH,2,3,D1,No service,No service,0
521329,Y,Y,Y,Kaikaluru,AP,3,4,D2,No service,No service,EDL /ODA
422606,Y,Y,Y,Sinnar,MH,3,4,D1,No service,No service,EDL /ODA
305007,Y,Y,Y,Ajmer,RJ,3,3,B,NORTH,ANX,Yes
212302,Y,Y,Y,Manda,UP,2,3,D1,No service,No service,EDL /ODA
642127,Y,Y,Y,Valparai,TN,4,6,D2,No service,No service,EDL /ODA
732128,Y,Y,Y,Malda,WB,4,4,D2,No service,No service,EDL /ODA
761043,Y,Y,Y,Kodala,OR,2,4,D2,No service,No service,EDL /ODA
143410,Y,Y,Y,Goindwal,PB,2,2,B,No service,No service,EDL /ODA
686540,Y,Y,Y,Karukachal,KL,3,5,D2,No service,No service,EDL /ODA
227125,Y,Y,Y,Lucknow,UP,2,2,D1,No service,No service,EDL /ODA
471201,Y,Y,Y,Chhatarpur,MP,3,3,D1,No service,No service,EDL /ODA
342026,Y,Y,Y,Jodhpur,RJ,3,3,D1,NORTH,JOD,Yes
382427,Y,Y,Y,Ahmedabad,GJ,2,3,C1,WEST,AHD,Yes
400108,Y,Y,Y,Mumbai,MH,2,3,C2,No service,No service,0
606304,Y,Y,Y,Virudhachalam,TN,3,4,D2,No service,No service,EDL /ODA
500361,Y,Y,Y,Hyderabad,TS,2,3,C2,No service,No service,0
680012,Y,Y,Y,Arimbur,KL,4,5,D2,No service,No service,EDL /ODA
416232,Y,Y,Y,Kolhapur,MH,2,4,D2,No service,No service,EDL /ODA
735208,Y,Y,Y,Jaigaon,WB,2,4,D2,No service,No service,EDL /ODA
523254,Y,Y,Y,Kanigiri,AP,3,4,D2,No service,No service,EDL /ODA
431132,Y,Y,Y,Buldhana,MH,2,4,D1,No service,No service,EDL /ODA
643225,Y,Y,Y,Gudalur,TN,2,4,D2,No service,No service,0
414204,Y,Y,Y,Dongarkinhi,MH,3,4,D1,No service,No service,EDL /ODA
243302,Y,Y,Y,Aonla,UP,2,2,B,No service,No service,EDL /ODA
207003,Y,Y,Y,Etah,UP,2,2,B,No service,No service,EDL /ODA
491225,Y,Y,Y,Balod,CG,2,4,D1,No service,No service,EDL /ODA
829126,Y,Y,Y,Patratu,JH,2,3,D1,No service,No service,EDL /ODA
783310,Y,Y,Y,Dhubri,AS,3,4,E,No service,No service,0
848121,Y,Y,Y,Tajpur,BR,3,3,D1,No service,No service,EDL /ODA
680673,Y,Y,Y,Kodungallur,KL,3,5,D2,No service,No service,EDL /ODA
689594,Y,Y,Y,Karukachal,KL,3,5,D2,No service,No service,EDL /ODA
600052,Y,Y,Y,Chennai,TN,2,4,C2,SOUTH,RHS,Yes
841233,Y,Y,Y,Maharajganj-BH,BR,3,3,#N/A,No service,No service,0
670501,Y,Y,Y,Kannur,KL,3,5,D2,No service,No service,EDL /ODA
412109,Y,Y,Y,Pune,MH,2,3,C2,WEST,TAL,Yes
504294,Y,Y,Y,Asifabad,TS,2,4,D1,No service,No service,0
741224,Y,Y,Y,Ranaghat,WB,3,4,D2,No service,No service,EDL /ODA
307802,Y,Y,Y,Sirohi,RJ,3,3,D1,No service,No service,EDL /ODA
695101,Y,Y,Y,Attingal,KL,3,5,D2,No service,No service,EDL /ODA
845429,Y,Y,Y,Jiwdhara,BR,3,3,D1,No service,No service,EDL /ODA
271204,Y,Y,Y,Itia Thok,UP,3,3,D1,No service,No service,EDL /ODA
854205,Y,Y,Y,Bhawanipur Rajdham,BR,3,3,D1,No service,No service,0
303908,Y,Y,Y,Chaksu,RJ,3,3,B,No service,No service,EDL /ODA
825319,Y,Y,Y,hazaribagh,JH,2,3,D1,No service,No service,0
141005,Y,Y,Y,Ludhiana,PB,2,2,B,NORTH,LDH,Yes
473330,Y,Y,Y,Ashok Nagar,MP,3,3,D1,No service,No service,EDL /ODA
752068,Y,Y,Y,Nayagarh,OR,2,4,D2,EAST,NYG,Yes
712102,Y,Y,Y,Bandel,WB,#N/A,#N/A,#N/A,EAST,HOG,Yes
362570,Y,Y,Y,UNA,GJ,3,3,D1,No service,No service,EDL /ODA
761042,Y,Y,Y,Digapahandi,OR,3,4,D2,No service,No service,EDL /ODA
628904,Y,Y,Y,Vilathikulam,TN,3,5,D2,No service,No service,EDL /ODA
636112,Y,Y,Y,Chinnasalem,TN,3,4,D2,No service,No service,EDL /ODA
562108,Y,Y,Y,Channapatna,KA,3,4,D2,No service,No service,EDL /ODA
847211,Y,Y,Y,Madhubani,BR,2,3,D1,No service,No service,EDL /ODA
639119,Y,Y,Y,Kulithalai,TN,3,5,D2,No service,No service,EDL /ODA
741121,Y,Y,Y,Krishnanagar,WB,3,4,D2,No service,No service,EDL /ODA
691515,Y,Y,Y,Kollam,KL,3,5,D2,No service,No service,EDL /ODA
431536,Y,Y,Y,Gangakher,MH,3,4,D1,No service,No service,EDL /ODA
630101,Y,Y,Y,Karaikudi,TN,3,5,D2,No service,No service,EDL /ODA
226026,Y,Y,Y,Lucknow,UP,2,2,D1,No service,No service,EDL /ODA
343040,Y,Y,Y,Bhinmal,RJ,3,3,D1,No service,No service,0
233229,Y,Y,Y,Mohammadabad,UP,2,3,D1,No service,No service,EDL /ODA
413108,Y,Y,Y,Akluj,MH,3,4,D2,No service,No service,EDL /ODA
222142,Y,Y,Y,Cholapur,UP,2,3,D1,No service,No service,EDL /ODA
689630,Y,Y,Y,Tiruvalla,KL,3,5,D2,No service,No service,EDL /ODA
722178,Y,Y,Y,Bankura,WB,2,3,D1,No service,No service,EDL /ODA
621102,Y,Y,Y,Perambalur,TN,3,5,D2,No service,No service,EDL /ODA
758036,Y,Y,Y,Barbil,OR,4,5,D2,No service,No service,EDL /ODA
385566,Y,N,Y,Tharad,GJ,3,4,D1,No service,No service,EDL /ODA
518196,Y,Y,Y,Betamcherla,AP,3,4,D2,No service,No service,EDL /ODA
441113,Y,Y,Y,Nagpur,MH,2,3,D1,No service,No service,EDL /ODA
312901,Y,Y,Y,Chittaurgarh,RJ,3,3,D1,No service,No service,EDL /ODA
160040,Y,Y,Y,Chandigarh,CH,2,2,B,NORTH,CAR,Yes
411062,Y,Y,Y,Pune,MH,2,3,C2,WEST,XMS,Yes
680641,Y,Y,Y,Irinjalakuda,KL,3,5,D2,No service,No service,EDL /ODA
202122,Y,Y,Y,Aligarh,UP,2,2,B,No service,No service,EDL /ODA
560110,Y,Y,Y,Bangalore,KA,2,4,C2,No service,No service,EDL /ODA
786188,Y,Y,Y,Margherita,AS,2,6,E,No service,No service,EDL /ODA
402106,Y,Y,Y,Nagothane,MH,3,3,D2,No service,No service,EDL /ODA
244251,Y,Y,Y,Amroha,UP,2,2,B,No service,No service,EDL /ODA
523165,Y,Y,Y,Chirala,AP,3,4,D2,No service,No service,EDL /ODA
695508,Y,Y,Y,Thiruvananthapuram,KL,3,5,D2,No service,No service,EDL /ODA
503123,Y,Y,Y,Kamareddy,TS,3,4,D2,No service,No service,0
679357,Y,Y,Y,Perinthalmanna,KL,2,5,D2,No service,No service,EDL /ODA
530037,Y,Y,Y,Visakhapatnam,AP,2,4,D2,SOUTH,VZG,Yes
832102,Y,Y,Y,Ghatshila,JH,2,3,D1,No service,No service,EDL /ODA
143108,Y,Y,Y,Amritsar,PB,2,2,B,No service,No service,EDL /ODA
673589,Y,Y,Y,Mananthavadi,KL,3,5,D2,No service,No service,EDL /ODA
517126,Y,Y,Y,Pakala,AP,3,5,D2,No service,No service,EDL /ODA
999982,Y,Y,Y,Kanpur,UP,2,2,B,No service,No service,0
210126,Y,Y,Y,Banda,UP,2,2,D1,No service,No service,EDL /ODA
402125,Y,Y,Y,Nagothane,MH,3,3,D2,No service,No service,EDL /ODA
532216,Y,Y,Y,Pathapatnam,AP,3,5,D2,No service,No service,EDL /ODA
229128,Y,Y,Y,Salon,UP,2,2,D1,No service,No service,EDL /ODA
686676,Y,Y,Y,Muvattupuzha,KL,2,5,D2,No service,No service,EDL /ODA
847424,Y,Y,Y,Madhubani,BR,2,3,D1,No service,No service,EDL /ODA
466117,Y,Y,Y,Sehore,MP,2,3,D1,No service,No service,EDL /ODA
248160,Y,Y,Y,Dehradun,UK,2,2,B,NORTH,DRD,Yes
311403,Y,Y,Y,Bhilwara,RJ,3,3,D1,No service,No service,EDL /ODA
762026,Y,Y,Y,Boudh,OR,2,4,D2,No service,No service,EDL /ODA
326039,Y,Y,Y,Aklera,RJ,3,3,D1,No service,No service,EDL /ODA
572221,Y,Y,Y,Turuvukere,KA,3,5,D2,No service,No service,EDL /ODA
573202,Y,Y,Y,Hassan,KA,3,5,D2,No service,No service,EDL /ODA
584130,Y,Y,Y,Gangavathi,KA,3,4,D2,No service,No service,EDL /ODA
695575,Y,Y,Y,Kallikkad,KL,3,5,D2,No service,No service,EDL /ODA
180007,Y,Y,Y,Jammu,JK,2,3,E,NORTH,JMU,Yes
421204,Y,Y,Y,Greater Thane,MH,2,3,C2,No service,No service,EDL /ODA
625538,Y,Y,Y,Cumbum,TN,3,5,D2,No service,No service,EDL /ODA
391780,Y,Y,Y,Vadodara,GJ,2,3,D1,WEST,SAV,Yes
411034,Y,Y,Y,Pune,MH,2,3,C2,WEST,PNQ,Yes
394150,Y,Y,Y,Kadodara,GJ,#N/A,#N/A,#N/A,No service,No service,EDL /ODA
384160,Y,Y,Y,Unjha,GJ,3,4,D1,WEST,MEH,Yes
562117,Y,Y,Y,Kanakapura,KA,2,4,D2,No service,No service,EDL /ODA
305011,Y,Y,Y,Ajmer,RJ,3,3,B,No service,No service,EDL /ODA
124104,Y,Y,Y,Jhajjar,HR,2,2,A,No service,No service,EDL /ODA
211011,Y,Y,Y,Allahabad,UP,2,2,D1,NORTH,ALL,Yes
313342,Y,Y,Y,Rajsamand,RJ,3,3,D1,No service,No service,EDL /ODA
756080,Y,Y,Y,Basta,OR,3,4,D2,No service,No service,EDL /ODA
344703,Y,Y,Y,Barmer,RJ,3,3,D1,No service,No service,EDL /ODA
271502,Y,Y,Y,Colonejganj,UP,3,3,D1,No service,No service,EDL /ODA
175028,Y,Y,Y,Chachyot,HP,3,3,E,No service,No service,EDL /ODA
441205,Y,Y,Y,Brahmapuri,MH,2,3,D1,No service,No service,EDL /ODA
847428,Y,Y,Y,Bharwara,BR,3,3,D1,No service,No service,EDL /ODA
620102,Y,Y,Y,Tiruchi,TN,3,5,D2,No service,No service,EDL /ODA
181203,Y,Y,Y,Akhnoor,JK,2,3,E,No service,No service,0
403516,Y,Y,Y,Goa,GA,3,4,D2,WEST,PNJ,Yes
625582,Y,Y,Y,Bodinayakanur,TN,3,5,#N/A,No service,No service,EDL /ODA
523331,Y,Y,Y,Doranala,AP,3,4,D2,No service,No service,0
627817,Y,Y,Y,Tenkasi,TN,3,5,D2,No service,No service,EDL /ODA
793003,Y,Y,Y,Shillong,ML,3,4,E,No service,No service,EDL /ODA
743290,Y,Y,Y,Gopalnagar,WB,3,4,D2,No service,No service,EDL /ODA
230502,Y,Y,Y,Pratapgarh,UP,2,2,D1,No service,No service,0
365435,Y,Y,Y,Dhasa,GJ,3,4,D1,No service,No service,EDL /ODA
767025,Y,Y,Y,Patnagarh,OR,2,4,D1,No service,No service,EDL /ODA
185151,Y,Y,Y,Sunderbani,JK,2,3,E,No service,No service,0
781372,Y,Y,Y,Tihu,AS,3,4,E,No service,No service,EDL /ODA
689696,Y,Y,Y,Adoor,KL,3,5,D2,No service,No service,EDL /ODA
685531,Y,Y,Y,Mundakayam,KL,3,5,D2,No service,No service,EDL /ODA
795136,Y,Y,Y,Imphal,MN,3,6,F,No service,No service,0
140128,Y,Y,Y,Anandpur Sahib,PB,2,2,B,No service,No service,0
643214,Y,Y,Y,Kotagiri,TN,2,4,D2,No service,No service,EDL /ODA
201317,Y,Y,Y,Noida,UP,1,1,A,No service,No service,EDL /ODA
192101,Y,Y,Y,Anantnag,JK,4,4,F,No service,No service,0
384465,Y,Y,Y,Vijapur,GJ,3,4,D1,No service,No service,0
847451,Y,Y,Y,Phulparas,BR,3,3,D1,No service,No service,EDL /ODA
388630,Y,Y,Y,Khambhat,GJ,2,3,D1,No service,No service,EDL /ODA
581199,Y,Y,Y,Hangal,KA,3,4,D2,No service,No service,EDL /ODA
222304,Y,Y,Y,Lambhua,UP,2,2,D1,No service,No service,0
731252,Y,Y,Y,Murarai,WB,3,4,D1,No service,No service,0
334301,Y,Y,Y,Kolayat,RJ,2,2,B,No service,No service,0
606112,Y,Y,Y,Pennadam,TN,3,4,D2,No service,No service,0
176206,Y,Y,Y,Shahpur-HP,HP,3,3,E,No service,No service,EDL /ODA
828401,Y,Y,Y,Gomoh,JH,3,3,D1,No service,No service,EDL /ODA
201310,Y,Y,Y,Noida,UP,1,1,A,NORTH,GNO,Yes
271124,Y,Y,Y,Nawabganj,UP,3,3,D1,No service,No service,EDL /ODA
788099,Y,Y,Y,Sonabarighat,AS,3,5,E,No service,No service,0
382442,Y,Y,Y,Ahmedabad,GJ,2,3,C1,WEST,AHD,Yes
761028,Y,Y,Y,Behrampur,OR,2,4,D2,No service,No service,EDL /ODA
203155,Y,Y,Y,Jewar,UP,2,2,B,No service,No service,EDL /ODA
388610,Y,Y,Y,Vatadara,GJ,2,3,D1,WEST,BOS,Yes
636501,Y,Y,Y,Mettur,TN,2,4,D2,No service,No service,EDL /ODA
743437,Y,Y,Y,Basirhat,WB,2,3,D2,No service,No service,EDL /ODA
754200,Y,Y,Y,Salipur,OR,3,4,D2,No service,No service,EDL /ODA
811313,Y,Y,Y,Jamui,BR,3,3,D1,No service,No service,EDL /ODA
143006,Y,Y,Y,Amritsar,PB,2,2,B,NORTH,ATQ,Yes
505402,Y,Y,Y,Bejjanki,TS,3,4,D2,No service,No service,EDL /ODA
712408,Y,Y,Y,Tarkeshwar,WB,2,3,D2,No service,No service,EDL /ODA
160025,Y,Y,Y,Chandigarh,CH,2,2,B,NORTH,CAR,Yes
782140,Y,Y,Y,Puranaigudam,AS,3,4,E,No service,No service,EDL /ODA
631209,Y,Y,Y,Arakkonam,TN,2,4,D2,No service,No service,EDL /ODA
799201,Y,Y,Y,Khowai,TR,2,6,E,No service,No service,0
441101,Y,Y,Y,Savner,MH,2,3,D1,No service,No service,EDL /ODA
516127,Y,Y,Y,Rajampet,AP,3,4,D2,No service,No service,EDL /ODA
396211,Y,Y,Y,Vapi,GJ,3,3,D1,No service,No service,0
424301,Y,Y,Y,Dhule,MH,3,4,D1,No service,No service,EDL /ODA
416315,Y,Y,Y,AshtaSangli,MH,3,4,#N/A,No service,No service,EDL /ODA
521343,Y,Y,Y,Kaikaluru,AP,3,4,D2,No service,No service,EDL /ODA
522256,Y,Y,Y,Repalle,AP,3,4,D2,No service,No service,0
602025,Y,Y,Y,Tiruvallur,TN,3,4,D2,No service,No service,EDL /ODA
209302,Y,Y,Y,Rasulabad,UP,2,2,B,No service,No service,EDL /ODA
413711,Y,Y,Y,Loni,MH,3,4,D1,No service,No service,EDL /ODA
721664,Y,Y,Y,Tamluk,WB,2,3,D2,No service,No service,EDL /ODA
562132,Y,Y,Y,Dabaspete,KA,3,4,D2,No service,No service,EDL /ODA
454331,Y,Y,Y,Kukshi,MP,3,3,D1,No service,No service,EDL /ODA
794105,Y,Y,Y,Garobadha,ML,3,4,E,No service,No service,EDL /ODA
577134,Y,Y,Y,Koppa-ka,KA,3,5,D2,No service,No service,EDL /ODA
410206,Y,Y,Y,Navi mumbai,MH,2,3,C2,WEST,NBM,Yes
518468,Y,Y,Y,Dhone,AP,3,4,D2,No service,No service,EDL /ODA
160033,Y,Y,Y,Chandigarh,CH,2,2,B,NORTH,CNE,Yes
630203,Y,Y,Y,Ponnamaravathi,TN,3,5,D2,No service,No service,EDL /ODA
509217,Y,Y,Y,Shadnagar,TS,3,4,D2,No service,No service,EDL /ODA
781033,Y,Y,Y,Guwahati,AS,3,4,E,EAST,GAU,Yes
380330,Y,Y,Y,Ahmedabad,GJ,2,3,C1,No service,No service,0
600098,Y,Y,Y,Chennai,TN,2,4,C2,SOUTH,MAA,Yes
700036,Y,Y,Y,Kolkata,WB,2,3,C2,EAST,CCU,Yes
689650,Y,Y,Y,Kozhenchery,KL,3,5,D2,No service,No service,EDL /ODA
410302,Y,Y,Y,Lonavala,MH,2,3,D2,WEST,LNV,Yes
110010,Y,Y,Y,Delhi,DL,1,1,A,NORTH,DEL,Yes
277501,Y,Y,Y,Ballia,UP,3,3,D1,No service,No service,EDL /ODA
391210,Y,Y,Y,Karjan,GJ,2,3,D1,WEST,KJN,Yes
212656,Y,Y,Y,Khaga,UP,2,2,D1,No service,No service,EDL /ODA
825322,Y,Y,Y,Barki Saria,JH,3,3,D1,No service,No service,EDL /ODA
361013,Y,Y,Y,Kalavad,GJ,3,3,D1,No service,No service,EDL /ODA
146114,Y,Y,Y,Hoshiarpur,PB,2,2,B,No service,No service,EDL /ODA
689514,Y,Y,Y,Kozhenchery,KL,3,5,D2,No service,No service,EDL /ODA
560024,Y,Y,Y,Bangalore,KA,2,4,C2,SOUTH,BLR,Yes
580005,Y,Y,Y,Dharwad,KA,3,4,D2,SOUTH,DWD,Yes
757077,Y,Y,Y,Udala,OR,3,4,D2,No service,No service,EDL /ODA
841247,Y,Y,Y,Dighwara,BR,2,3,D1,No service,No service,0
401406,Y,Y,Y,Palghar,MH,3,3,D1,No service,No service,0
643204,Y,Y,Y,Coonoor,TN,2,4,D2,No service,No service,EDL /ODA
441302,Y,Y,Y,Katol,MH,2,3,D1,No service,No service,EDL /ODA
630107,Y,Y,Y,Karaikudi,TN,3,5,D2,SOUTH,KAD,Yes
741511,Y,Y,Y,Hanskhali,WB,3,4,D2,No service,No service,EDL /ODA
